date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:04	15073/15073	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.23.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min93d8.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:05	100980/100980	---M--	200	added ('OK')	application/octet-stream	etag:%22669fba85-18a74%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-icons.ttf?pfby9v	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-iconsea66.ttf	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/css/frontend.min.css?ver=1.20.104)
20:53:06	4997/4997	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/webpack.runtime.min93d8.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:06	73568/73568	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend-modules.min93d8.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:06	12198/12198	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:06	21464/21464	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/jquery/ui/core.minb37e.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:07	40249/40249	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend.min93d8.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:07	177540/177540	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/pro-features/assets/js/concated_frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/pro-features/assets/js/concated_frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:07	18833/18833	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/underscore.min.js?ver=1.13.4	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/underscore.mind584.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:07	101056/101056	---M--	200	added ('OK')	application/font-woff	etag:%22669fba85-18ac0%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-icons.woff?pfby9v	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-iconsea66.woff	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/css/frontend.min.css?ver=1.20.104)
20:53:08	5520/5520	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/imagesloaded.min.js?ver=5.0.0	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/imagesloaded.minbb93.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:08	24138/24138	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/masonry.min.js?ver=4.2.2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/masonry.min3a05.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:08	18801/18801	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/custom_options_frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/custom_options_frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:08	168247/168247	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:12	484085/484085	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669fba85-762f5%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-icons.svg?pfby9v	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-iconsea66.svg	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/css/frontend.min.css?ver=1.20.104)
20:53:27	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:09%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fservice-set%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed9ad6.json	(from https://construccionesfiables.10web.me/service-set/)
20:53:27	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:09%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fservice-set%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7194	(from https://construccionesfiables.10web.me/service-set/)
20:53:27	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:09%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/163	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/163.json	(from https://construccionesfiables.10web.me/service-set/)
20:53:28	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:12%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/165	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/165.json	(from https://construccionesfiables.10web.me/precios/)
20:53:28	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:28%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fprecios%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7a94.json	(from https://construccionesfiables.10web.me/precios/)
20:53:28	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:28%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fprecios%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed71db	(from https://construccionesfiables.10web.me/precios/)
20:53:29	94260/94260	---M--	200	added ('OK')	image/png	etag:%22669e5b43-17034%22	https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/home_banner.png	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/home_banner.png	(from https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/styles.min.css?ver=2.1.10)
20:53:29	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:29%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fconstruccion-de-casas%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed1c83	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:53:29	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:29%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fconstruccion-de-casas%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed32e8.json	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:53:29	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:29%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/158	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/158.json	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:53:29	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:29%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/157	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/157.json	(from https://construccionesfiables.10web.me/fundacion/)
20:53:31	579/579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669e5b43-243%22	https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/search.svg	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/search.svg	(from https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/styles.min.css?ver=2.1.10)
20:53:49	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:31%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Ffundacion%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7d26.json	(from https://construccionesfiables.10web.me/fundacion/)
20:53:49	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:31%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Ffundacion%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed8c1c	(from https://construccionesfiables.10web.me/fundacion/)
20:53:49	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:31%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/153	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/153.json	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:53:50	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:32%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fespacios-al-aire-libre%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed57f3.json	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:54:08	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:50%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fespacios-al-aire-libre%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7335	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:54:08	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:50%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/164	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/164.json	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:54:08	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:50%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fnuestro-equipo%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embede41b.json	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:54:09	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:53:51%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fnuestro-equipo%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed1745	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:54:10	3246/3246	URF---	200	added ('OK%20(cached)')	application/php		https://construccionesfiables.10web.me/xmlrpc.php?rsd	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/xmlrpc0db0.php	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:54:11	101056/101056	URF---	200	added ('OK%20(cached)')	application/woff		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-icons.woff?pfby9v	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/common/fonts/twbb-iconsea66.woff	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/css/frontend.min.css?ver=1.20.104)
20:54:11	94260/94260	URF---	200	added ('OK%20(cached)')	image/png		https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/home_banner.png	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/images/home_banner.png	(from https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/css/styles.min.css?ver=2.1.10)
20:54:11	197320/-1	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Jul%202024%2018:54:11%20GMT	https://construccionesfiables.10web.me/nuestro-equipo/	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/nuestro-equipo/index.html	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:54:13	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-25004%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:15	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-25004%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:15	81612/81612	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-13ecc%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:16	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%22669e5b3d-17e0c%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:17	151556/151556	URF---	200	added ('OK%20(cached)')	application/eot		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:17	81612/81612	URF---	200	added ('OK%20(cached)')	application/woff2		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:18	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-24f48%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:19	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669e5b3d-b6ea7%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:19	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-84f2%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:21	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-84f2%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:21	13276/13276	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-33dc%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:22	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%22669e5b3d-3f94%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:23	34034/34034	URF---	200	added ('OK%20(cached)')	application/eot		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:23	13276/13276	URF---	200	added ('OK%20(cached)')	application/woff2		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:23	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-83c8%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:25	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669e5b3d-2354a%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:26	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-31916%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:27	78196/78196	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-13174%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:27	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22669e5b3d-31916%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:28	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%22669e5b3d-18d14%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:29	78196/78196	URF---	200	added ('OK%20(cached)')	application/woff2		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:30	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%22669e5b3d-317f8%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:30	203030/203030	URF---	200	added ('OK%20(cached)')	application/eot		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.1)
20:54:32	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:54:31%20GMT	https://construccionesfiables.10web.me/?p=163	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index4034.html	(from https://construccionesfiables.10web.me/service-set/)
